InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancellation
544942,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-02-25 10:29:00,1.65,15544,United Kingdom,False
568136,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-09-25 10:30:00,1.65,13630,United Kingdom,False
572327,22037,ROBOT BIRTHDAY CARD,12,2011-10-24 10:08:00,0.42,15277,United Kingdom,False
537692,22297,HEART IVORY TRELLIS SMALL,4,2010-12-08 10:40:00,1.25,14796,United Kingdom,False
537258,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2010-12-06 11:16:00,0.85,17227,United Kingdom,False
571654,21930,JUMBO STORAGE BAG SKULLS,3,2011-10-18 12:17:00,2.08,18118,United Kingdom,False
570404,22045,SPACEBOY GIFT WRAP,25,2011-10-10 12:50:00,0.42,16395,United Kingdom,False
536531,15056N,EDWARDIAN PARASOL NATURAL,12,2010-12-01 13:23:00,5.95,15485,United Kingdom,False
581498,21137,BLACK RECORD COVER FRAME,4,2011-12-09 10:26:00,7.46,,United Kingdom,False
539220,90010B,BLACK/WHITE GLASS/SILVER BRACELET,1,2010-12-16 12:56:00,8.95,,United Kingdom,False
580668,22510,GINGHAM BABUSHKA DOORSTOP,1,2011-12-05 14:23:00,0.79,13685,United Kingdom,False
578844,23083,SET 6 PAPER TABLE LANTERN STARS,1,2011-11-25 16:14:00,7.46,,United Kingdom,False
557466,23230,WRAP ALPHABET DESIGN,25,2011-06-20 13:08:00,0.42,13815,Germany,False
575583,22553,PLASTERS IN TIN SKULLS,2,2011-11-10 11:55:00,1.65,14456,United Kingdom,False
546440,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-03-14 10:31:00,2.95,16871,United Kingdom,False
566213,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-09-09 15:09:00,2.49,14895,United Kingdom,False
574530,21879,HEARTS GIFT TAPE,1,2011-11-04 14:07:00,0.65,16887,United Kingdom,False
569545,23013,GLASS APOTHECARY BOTTLE TONIC,1,2011-10-04 16:37:00,8.29,,United Kingdom,False
536750,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-02 14:04:00,4.95,17850,United Kingdom,False
575609,23486,ANTIQUE HEART SHELF UNIT,1,2011-11-10 12:40:00,16.65,17243,United Kingdom,False
569900,47566,PARTY BUNTING,4,2011-10-06 16:17:00,4.95,17651,United Kingdom,False
550297,22716,CARD CIRCUS PARADE,12,2011-04-15 15:58:00,0.42,14056,United Kingdom,False
558420,22355,CHARLOTTE BAG SUKI DESIGN,3,2011-06-29 11:46:00,0.85,14577,United Kingdom,False
573576,22619,SET OF 6 SOLDIER SKITTLES,4,2011-10-31 14:09:00,7.46,14096,United Kingdom,False
539211,21231,SWEETHEART CERAMIC TRINKET BOX,4,2010-12-16 12:15:00,1.25,16743,United Kingdom,False
569129,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,1,2011-09-30 13:40:00,4.25,15034,United Kingdom,False
566018,85014B,RED RETROSPOT UMBRELLA,2,2011-09-08 12:42:00,5.95,13137,United Kingdom,False
568423,20749,ASSORTED COLOUR MINI CASES,4,2011-09-27 11:24:00,7.95,17061,United Kingdom,False
555644,22652,TRAVEL SEWING KIT,3,2011-06-06 13:24:00,1.65,16520,United Kingdom,False
569229,35971,ROSE FOLKART HEART DECORATIONS,1,2011-10-02 14:56:00,1.25,14502,United Kingdom,False
543899,22730,ALARM CLOCK BAKELIKE IVORY,9,2011-02-14 12:11:00,3.75,,EIRE,False
558196,20652,BLUE POLKADOT LUGGAGE TAG,3,2011-06-27 12:38:00,1.25,16033,United Kingdom,False
537393,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,24,2010-12-06 13:59:00,2.1,13089,United Kingdom,False
552042,22087,PAPER BUNTING WHITE LACE,12,2011-05-06 09:00:00,2.95,13952,United Kingdom,False
567385,22722,SET OF 6 SPICE TINS PANTRY DESIGN,48,2011-09-20 10:27:00,3.45,14866,United Kingdom,False
556107,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,2011-06-08 17:09:00,2.1,17360,United Kingdom,False
546781,22493,PAINT YOUR OWN CANVAS SET,12,2011-03-17 09:03:00,1.65,12955,United Kingdom,False
555275,22699,ROSES REGENCY TEACUP AND SAUCER,1,2011-06-01 17:18:00,5.79,,United Kingdom,False
537144,21623,VINTAGE UNION JACK MEMOBOARD,2,2010-12-05 13:00:00,9.95,15880,United Kingdom,False
542519,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-01-28 12:19:00,2.55,15159,United Kingdom,False
567186,20979,36 PENCILS TUBE RED RETROSPOT,2,2011-09-18 16:04:00,1.25,17073,United Kingdom,False
574864,37413,ICON MUG REVOLUTIONARY,6,2011-11-07 12:29:00,0.39,14387,United Kingdom,False
561231,22431,WATERING CAN BLUE ELEPHANT,3,2011-07-26 10:20:00,1.95,15855,United Kingdom,False
568549,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-09-27 14:52:00,1.65,13950,United Kingdom,False
540701,22988,SOLDIERS EGG CUP,24,2011-01-11 09:48:00,1.25,15640,United Kingdom,False
567372,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-09-20 09:24:00,1.65,14191,United Kingdom,False
575490,22042,CHRISTMAS CARD SINGING ANGEL,12,2011-11-09 17:44:00,0.42,15031,United Kingdom,False
543820,22147,FELTCRAFT BUTTERFLY HEARTS,6,2011-02-13 16:05:00,1.45,16084,United Kingdom,False
547240,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-03-21 16:32:00,1.25,17585,United Kingdom,False
556905,51014L,"FEATHER PEN,LIGHT PINK",12,2011-06-15 13:05:00,0.39,16904,United Kingdom,False
547841,20728,LUNCH BAG CARS BLUE,5,2011-03-27 11:02:00,1.65,16923,United Kingdom,False
538095,22335,HEART DECORATION PAINTED ZINC,2,2010-12-09 14:55:00,0.65,17097,Spain,False
561925,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-08-01 12:28:00,0.83,16551,United Kingdom,False
573585,84882,GREEN WIRE STANDING CANDLE HOLDER,2,2011-10-31 14:41:00,7.46,,United Kingdom,False
563924,22868,NUMBER TILE COTTAGE GARDEN 0,1,2011-08-21 14:32:00,1.95,15984,United Kingdom,False
564049,20838,FRENCH LATTICE CUSHION COVER,24,2011-08-22 13:30:00,0.85,17585,United Kingdom,False
566290,21931,JUMBO STORAGE BAG SUKI,2,2011-09-11 15:24:00,2.08,14456,United Kingdom,False
545514,21577,SAVE THE PLANET COTTON TOTE BAG,11,2011-03-03 12:06:00,2.25,15053,United Kingdom,False
540362,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-01-06 15:42:00,2.95,13656,United Kingdom,False
568794,23203,JUMBO BAG VINTAGE DOILY,10,2011-09-29 10:10:00,2.08,17447,United Kingdom,False
552229,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2011-05-06 15:40:00,1.24,,United Kingdom,False
576071,22983,CARD BILLBOARD FONT,12,2011-11-13 16:03:00,0.42,18069,United Kingdom,False
546378,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2011-03-11 12:17:00,2.1,14329,United Kingdom,False
537793,85099F,JUMBO BAG STRAWBERRY,100,2010-12-08 12:57:00,1.65,15032,United Kingdom,False
571864,21539,RED RETROSPOT BUTTER DISH,18,2011-10-19 13:49:00,4.25,12731,France,False
569216,23122,PARTY CHARMS 50 PIECES,1,2011-10-02 12:41:00,0.83,15555,United Kingdom,False
547934,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-03-28 14:07:00,2.55,12474,Germany,False
552678,21035,SET/2 RED RETROSPOT TEA TOWELS,1,2011-05-10 15:08:00,6.25,,United Kingdom,False
573286,22600,CHRISTMAS RETROSPOT STAR WOOD,11,2011-10-28 14:38:00,0.85,,Switzerland,False
572103,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-10-20 15:57:00,2.1,17571,United Kingdom,False
572186,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-10-21 10:55:00,0.39,16497,United Kingdom,False
571017,23162,REGENCY TEA STRAINER,48,2011-10-13 12:17:00,3.29,15116,United Kingdom,False
552872,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-05-12 09:09:00,1.69,16985,United Kingdom,False
544935,22815,CARD PSYCHEDELIC APPLES,12,2011-02-25 09:09:00,0.42,13870,United Kingdom,False
542607,84378,SET OF 3 HEART COOKIE CUTTERS,3,2011-01-30 13:48:00,1.25,13148,United Kingdom,False
574856,21802,CHRISTMAS TREE HEART DECORATION,5,2011-11-07 12:06:00,0.83,,United Kingdom,False
540157,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-01-05 11:41:00,3.75,15311,United Kingdom,False
565840,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-09-07 12:02:00,1.45,,United Kingdom,False
578846,22546,MINI JIGSAW PURDEY,6,2011-11-25 17:27:00,0.42,17757,United Kingdom,False
573003,23084,RABBIT NIGHT LIGHT,2400,2011-10-27 12:11:00,2.08,14646,Netherlands,False
558963,23300,GARDENERS KNEELING PAD CUP OF TEA,48,2011-07-05 10:57:00,1.45,14235,United Kingdom,False
556491,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-06-12 14:15:00,1.65,16794,United Kingdom,False
556256,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,2011-06-09 17:37:00,0.42,14309,United Kingdom,False
579555,23490,T-LIGHT HOLDER HANGING LOVE BIRD,2,2011-11-30 11:08:00,3.75,16241,United Kingdom,False
553835,23254,CHILDRENS CUTLERY DOLLY GIRL,4,2011-05-19 11:50:00,4.15,13529,United Kingdom,False
543382,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-02-07 16:21:00,3.95,14030,United Kingdom,False
551747,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",40,2011-05-04 11:00:00,0.42,14298,United Kingdom,False
579456,23287,RED VINTAGE SPOT BEAKER,1,2011-11-29 14:20:00,0.85,13428,United Kingdom,False
578251,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2011-11-23 12:45:00,0.85,15993,United Kingdom,False
565852,20726,LUNCH BAG WOODLAND,1,2011-09-07 13:11:00,1.65,,United Kingdom,False
555509,21845,DAIRY MAID STRIPE MUG,6,2011-06-03 17:07:00,0.79,13435,United Kingdom,False
580969,21169,YOU'RE CONFUSING ME METAL SIGN,12,2011-12-06 14:59:00,1.69,16076,United Kingdom,False
575219,23288,GREEN VINTAGE SPOT BEAKER,96,2011-11-09 11:17:00,0.72,17511,United Kingdom,False
558536,85152,HAND OVER THE CHOCOLATE   SIGN,12,2011-06-30 12:06:00,2.1,12424,Australia,False
581439,23220,REINDEER HEART DECORATION GOLD,3,2011-12-08 16:30:00,1.63,,United Kingdom,False
578344,20719,WOODLAND CHARLOTTE BAG,4,2011-11-24 09:21:00,1.63,,United Kingdom,False
563022,23351,ROLL WRAP 50'S CHRISTMAS,4,2011-08-11 13:34:00,1.25,17248,United Kingdom,False
537434,22104,MIRROR MOSAIC CANDLE PLATE,3,2010-12-06 16:57:00,1.66,,United Kingdom,False
556245,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2011-06-09 16:10:00,9.95,17841,United Kingdom,False
544109,84231,EASTER BUNNY WITH BASKET ON BACK,4,2011-02-16 10:56:00,0.65,12841,United Kingdom,False
579854,22086,PAPER CHAIN KIT 50'S CHRISTMAS,40,2011-11-30 16:26:00,2.55,14713,United Kingdom,False
542128,22970,LONDON BUS COFFEE MUG,6,2011-01-25 15:13:00,2.55,12609,Germany,False
574072,21756,BATH BUILDING BLOCK WORD,3,2011-11-02 14:58:00,6.25,15414,United Kingdom,False
561743,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-07-29 12:16:00,1.69,13089,United Kingdom,False
552672,22135,MINI LADLE LOVE HEART PINK,1,2011-05-10 15:06:00,0.83,,United Kingdom,False
567428,84949,SILVER HANGING T-LIGHT HOLDER,12,2011-09-20 11:35:00,1.65,14911,EIRE,False
544074,21907,I'M ON HOLIDAY METAL SIGN,2,2011-02-15 14:49:00,2.1,14156,EIRE,False
541999,21802,CHRISTMAS TREE HEART DECORATION,2,2011-01-25 10:45:00,0.42,,United Kingdom,False
574481,23351,ROLL WRAP 50'S CHRISTMAS,3,2011-11-04 12:45:00,1.25,18022,United Kingdom,False
571474,22561,WOODEN SCHOOL COLOURING SET,24,2011-10-17 14:41:00,1.65,16389,United Kingdom,False
549055,48194,DOORMAT HEARTS,2,2011-04-06 10:33:00,7.95,13515,United Kingdom,False
550518,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-04-19 08:55:00,1.95,16628,United Kingdom,False
569491,22080,RIBBON REEL POLKADOTS,1,2011-10-04 13:25:00,1.65,14056,United Kingdom,False
573585,23349,ROLL WRAP VINTAGE CHRISTMAS,9,2011-10-31 14:41:00,2.46,,United Kingdom,False
559337,84598,BOYS ALPHABET IRON ON PATCHES,9,2011-07-07 16:27:00,0.42,,United Kingdom,False
537823,35961,FOLKART ZINC HEART CHRISTMAS DEC,5,2010-12-08 14:25:00,1.66,,United Kingdom,False
C563600,84880,WHITE WIRE EGG HOLDER,-1,2011-08-18 06:24:00,7.5,14911,EIRE,True
560773,84596L,BISCUITS SMALL BOWL LIGHT BLUE,2,2011-07-20 16:17:00,0.83,,United Kingdom,False
C543609,22456,NATURAL SLATE CHALKBOARD LARGE,-1,2011-02-10 14:17:00,4.95,16705,United Kingdom,True
544115,21224,SET/4 SKULL BADGES,20,2011-02-16 11:45:00,1.25,12727,France,False
580518,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2011-12-04 14:45:00,0.85,13435,United Kingdom,False
536784,22453,MEASURING TAPE BABUSHKA BLUE,24,2010-12-02 15:20:00,2.55,15061,United Kingdom,False
539437,22557,PLASTERS IN TIN VINTAGE PAISLEY,4,2010-12-17 14:54:00,3.36,,United Kingdom,False
559055,21328,BALLOONS  WRITING SET,15,2011-07-05 17:09:00,0.83,,United Kingdom,False
572758,22083,PAPER CHAIN KIT RETROSPOT,1,2011-10-25 18:39:00,5.79,,United Kingdom,False
551547,84991,60 TEATIME FAIRY CAKE CASES,3,2011-05-03 09:44:00,1.25,,United Kingdom,False
574298,21221,SET/4 BADGES CUTE CREATURES,1,2011-11-03 15:56:00,2.46,,United Kingdom,False
548745,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-04-04 12:10:00,2.08,12471,Germany,False
C555935,23208,LUNCH BAG VINTAGE LEAF DESIGN,-10,2011-06-08 09:14:00,1.65,12567,France,True
543382,22072,RED RETROSPOT TEA CUP AND SAUCER,3,2011-02-07 16:21:00,3.75,14030,United Kingdom,False
571554,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-18 09:13:00,12.46,,United Kingdom,False
571446,22699,ROSES REGENCY TEACUP AND SAUCER,48,2011-10-17 13:46:00,2.55,14911,EIRE,False
560090,21284,RETROSPOT CANDLE  SMALL,1,2011-07-14 16:46:00,3.29,,United Kingdom,False
567670,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2011-09-21 15:32:00,2.08,,United Kingdom,False
578757,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,2011-11-25 11:41:00,1.25,12748,United Kingdom,False
551147,22670,FRENCH WC SIGN BLUE METAL,12,2011-04-26 14:07:00,1.25,14210,United Kingdom,False
565471,23167,SMALL CERAMIC TOP STORAGE JAR,12,2011-09-05 10:12:00,0.83,13931,United Kingdom,False
580367,15056N,EDWARDIAN PARASOL NATURAL,2,2011-12-02 16:39:00,12.46,,United Kingdom,False
580730,82494L,WOODEN FRAME ANTIQUE WHITE,1,2011-12-05 17:28:00,7.46,,United Kingdom,False
547247,85177,BASKET OF FLOWERS SEWING KIT,24,2011-03-22 09:01:00,0.85,18225,United Kingdom,False
549241,22286,DECORATION WOBBLY RABBIT METAL,4,2011-04-07 11:40:00,1.65,15719,United Kingdom,False
571192,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-10-14 11:55:00,3.95,13050,United Kingdom,False
579093,23084,RABBIT NIGHT LIGHT,12,2011-11-28 10:54:00,2.08,13081,United Kingdom,False
572070,22041,"RECORD FRAME 7"" SINGLE SIZE",12,2011-10-20 13:37:00,2.55,15587,United Kingdom,False
580137,22919,HERB MARKER MINT,1,2011-12-01 19:54:00,0.65,17566,United Kingdom,False
573085,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-10-27 14:27:00,9.95,14441,United Kingdom,False
579512,23287,RED VINTAGE SPOT BEAKER,1,2011-11-29 16:47:00,1.63,,United Kingdom,False
545690,22804,CANDLEHOLDER PINK HANGING HEART,3,2011-03-06 12:46:00,2.95,13263,United Kingdom,False
566601,21364,PEACE SMALL WOOD LETTERS,1,2011-09-13 15:57:00,6.75,16469,United Kingdom,False
578707,22781,GUMBALL MAGAZINE RACK,1,2011-11-25 11:20:00,7.65,17870,United Kingdom,False
550106,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-04-14 12:31:00,0.85,13772,United Kingdom,False
571305,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",1,2011-10-17 09:55:00,24.96,,United Kingdom,False
566921,23229,VINTAGE DONKEY TAIL GAME,2,2011-09-15 14:56:00,3.75,17898,United Kingdom,False
561804,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-07-29 14:40:00,1.65,14191,United Kingdom,False
543114,21527,RED RETROSPOT TRADITIONAL TEAPOT,2,2011-02-03 13:26:00,7.95,14156,EIRE,False
574298,21901,"KEY FOB , BACK DOOR",1,2011-11-03 15:56:00,1.63,,United Kingdom,False
575191,21260,FIRST AID TIN,12,2011-11-09 09:22:00,3.25,18144,United Kingdom,False
537794,85231G,ORANGE SCENTED SET/9 T-LIGHTS,3,2010-12-08 13:01:00,0.85,16713,United Kingdom,False
576329,23390,DOLLY GIRL MINI BACKPACK,1,2011-11-14 15:22:00,8.29,,United Kingdom,False
554064,22627,MINT KITCHEN SCALES,12,2011-05-22 10:29:00,7.65,14195,United Kingdom,False
571053,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,2011-10-13 13:53:00,1.65,12631,Finland,False
570516,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-10-11 10:39:00,0.42,14121,United Kingdom,False
569331,23209,LUNCH BAG DOILEY PATTERN,10,2011-10-03 13:39:00,1.65,16875,United Kingdom,False
576339,22750,FELTCRAFT PRINCESS LOLA DOLL,3,2011-11-14 15:27:00,7.46,14096,United Kingdom,False
579094,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-11-28 10:56:00,2.95,12668,Germany,False
565588,22997,TRAVEL CARD WALLET UNION JACK,6,2011-09-05 13:50:00,0.42,16918,United Kingdom,False
561430,20727,LUNCH BAG  BLACK SKULL.,10,2011-07-27 11:29:00,1.65,15172,United Kingdom,False
539436,22034,ROBIN CHRISTMAS CARD,5,2010-12-17 14:49:00,0.42,,United Kingdom,False
581219,22924,FRIDGE MAGNETS LA VIE EN ROSE,6,2011-12-08 09:28:00,1.8,,United Kingdom,False
564817,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-08-30 12:02:00,2.46,,United Kingdom,False
576081,23343,JUMBO BAG VINTAGE CHRISTMAS,10,2011-11-14 08:16:00,2.08,15203,United Kingdom,False
577150,22086,PAPER CHAIN KIT 50'S CHRISTMAS,86,2011-11-18 09:48:00,6.63,,United Kingdom,False
540468,22214,CANDLE PLATE LACE WHITE,3,2011-01-07 13:55:00,1.66,,United Kingdom,False
570830,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-10-12 13:20:00,0.55,14852,United Kingdom,False
581439,22593,CHRISTMAS GINGHAM STAR,8,2011-12-08 16:30:00,1.63,,United Kingdom,False
542602,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2011-01-30 12:09:00,1.25,15579,United Kingdom,False
579067,23534,STOP FOR TEA WALL ART,3,2011-11-28 10:31:00,5.95,14470,United Kingdom,False
558628,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-06-30 17:59:00,2.08,12626,Germany,False
571937,21993,FLORAL FOLK STATIONERY SET,12,2011-10-20 09:28:00,1.25,14911,EIRE,False
570016,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-10-07 10:06:00,2.95,14911,EIRE,False
580727,22735,RIBBON REEL SOCKS AND MITTENS,4,2011-12-05 17:17:00,3.29,14096,United Kingdom,False
539954,21354,TOAST ITS - BEST MUM,24,2010-12-23 12:04:00,1.05,13777,United Kingdom,False
570113,23501,KEY RING BASEBALL BOOT UNION JACK,40,2011-10-07 12:31:00,1.25,15874,United Kingdom,False
541564,22496,SET OF 2 ROUND TINS DUTCH CHEESE,2,2011-01-19 11:38:00,2.95,16904,United Kingdom,False
547547,22386,JUMBO BAG PINK POLKADOT,1,2011-03-23 15:30:00,4.13,,United Kingdom,False
537371,22091,EMPIRE TISSUE BOX,4,2010-12-06 12:47:00,1.25,15028,United Kingdom,False
564246,23199,JUMBO BAG APPLES,10,2011-08-24 10:36:00,2.08,13534,United Kingdom,False
562688,23548,WRAP MAGIC FOREST,25,2011-08-08 13:53:00,0.42,13869,United Kingdom,False
542231,21820,GLITTER HEART GARLAND WITH BELLS,6,2011-01-26 13:40:00,3.75,16714,United Kingdom,False
577358,23350,ROLL WRAP VINTAGE SPOT,1,2011-11-18 15:59:00,2.46,,United Kingdom,False
554935,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-05-27 13:30:00,5.95,14338,United Kingdom,False
537638,21705,BAG 500G SWIRLY MARBLES,2,2010-12-07 15:28:00,3.36,,United Kingdom,False
566123,22995,TRAVEL CARD WALLET SUKI,2,2011-09-09 11:15:00,0.42,15039,United Kingdom,False
564817,21356,TOAST ITS - FAIRY FLOWER,5,2011-08-30 12:02:00,0.83,,United Kingdom,False
556259,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-06-09 17:53:00,1.65,12721,France,False
545188,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-02-28 15:19:00,2.95,14056,United Kingdom,False
575054,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-11-08 12:18:00,6.25,16945,United Kingdom,False
542534,21915,RED  HARMONICA IN BOX,12,2011-01-28 13:27:00,1.25,13707,United Kingdom,False
560145,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-07-15 11:04:00,3.75,13381,United Kingdom,False
572767,85014B,RED RETROSPOT UMBRELLA,3,2011-10-26 10:11:00,5.95,17865,United Kingdom,False
551283,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-04-27 14:01:00,2.08,16755,United Kingdom,False
578620,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-11-24 15:21:00,5.45,17247,United Kingdom,False
576611,22099,CARAVAN SQUARE TISSUE BOX,1,2011-11-15 16:29:00,0.39,17357,United Kingdom,False
578067,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2011-11-22 15:43:00,1.63,,United Kingdom,False
545072,22231,JIGSAW TREE WITH BIRDHOUSE,36,2011-02-28 08:43:00,1.45,12781,Czech Republic,False
559652,22960,JAM MAKING SET WITH JARS,6,2011-07-11 12:47:00,4.25,17164,United Kingdom,False
569653,22467,GUMBALL COAT RACK,24,2011-10-05 12:52:00,2.55,12451,Switzerland,False
560364,22847,BREAD BIN DINER STYLE IVORY,2,2011-07-18 12:15:00,16.95,16705,United Kingdom,False
541695,21494,ROTATING LEAVES T-LIGHT HOLDER,2,2011-01-20 18:01:00,1.63,,United Kingdom,False
554514,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,6,2011-05-24 15:58:00,1.63,,United Kingdom,False
542215,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-01-26 12:27:00,1.65,12472,Germany,False
550987,21447,12 IVORY ROSE PEG PLACE SETTINGS,4,2011-04-21 18:10:00,2.46,,United Kingdom,False
580754,22112,CHOCOLATE HOT WATER BOTTLE,18,2011-12-06 10:05:00,12.46,,United Kingdom,False
573153,84988,SET OF 72 PINK HEART PAPER DOILIES,48,2011-10-28 07:39:00,1.45,12678,France,False
577057,21982,PACK OF 12 SUKI TISSUES,1,2011-11-17 14:26:00,0.39,12748,United Kingdom,False
547670,22359,GLASS JAR KINGS CHOICE,1,2011-03-24 13:41:00,2.95,16769,United Kingdom,False
575383,84836,ZINC METAL HEART DECORATION,12,2011-11-09 15:17:00,1.25,15986,United Kingdom,False
553228,22386,JUMBO BAG PINK POLKADOT,10,2011-05-16 10:48:00,2.08,16496,United Kingdom,False
579413,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-11-29 12:50:00,2.49,13668,United Kingdom,False
579690,21154,RED RETROSPOT OVEN GLOVE,1,2011-11-30 14:03:00,1.25,15060,United Kingdom,False
574020,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-02 12:15:00,1.25,14673,United Kingdom,False
578950,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2,2011-11-27 14:40:00,0.39,17885,United Kingdom,False
550203,85099B,JUMBO BAG RED RETROSPOT,1,2011-04-15 10:37:00,4.13,,United Kingdom,False
539185,35911A,MULTICOLOUR RABBIT EGG WARMER,1,2010-12-16 11:53:00,2.1,16470,United Kingdom,False
543468,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-02-08 14:45:00,4.95,14562,United Kingdom,False
577728,23202,JUMBO BAG VINTAGE LEAF,3,2011-11-21 12:52:00,2.08,17811,United Kingdom,False
542993,22083,PAPER CHAIN KIT RETROSPOT,12,2011-02-02 12:02:00,2.95,16156,United Kingdom,False
573078,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-27 14:13:00,2.08,12839,United Kingdom,False
559506,20717,STRAWBERRY SHOPPER BAG,2,2011-07-08 15:17:00,2.46,,United Kingdom,False
561611,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2011-07-28 12:29:00,5.95,17975,United Kingdom,False
537653,22728,ALARM CLOCK BAKELIKE PINK,1,2010-12-07 15:54:00,3.75,17897,United Kingdom,False
566163,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-09-09 11:48:00,2.55,12637,France,False
571258,22568,FELTCRAFT CUSHION OWL,2,2011-10-14 17:23:00,3.75,17837,United Kingdom,False
537889,22086,PAPER CHAIN KIT 50'S CHRISTMAS,18,2010-12-09 10:04:00,2.95,13319,United Kingdom,False
579675,23444,NEXT DAY CARRIAGE,1,2011-11-30 13:08:00,15.0,15654,United Kingdom,False
554842,23171,REGENCY TEA PLATE GREEN,12,2011-05-26 18:17:00,1.65,14740,United Kingdom,False
576540,23559,WOODLAND BUNNIES LOLLY MAKERS,1,2011-11-15 12:48:00,2.08,18043,United Kingdom,False
578270,22557,PLASTERS IN TIN VINTAGE PAISLEY,1,2011-11-23 13:39:00,3.29,14096,United Kingdom,False
554985,22960,JAM MAKING SET WITH JARS,6,2011-05-29 12:26:00,4.25,12426,Germany,False
C542924,22423,REGENCY CAKESTAND 3 TIER,-2,2011-02-02 09:39:00,12.75,12559,Germany,True
544770,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-02-23 11:11:00,20.79,,United Kingdom,False
538811,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-12-14 12:22:00,1.95,13178,United Kingdom,False
581139,21232,STRAWBERRY CERAMIC TRINKET POT,72,2011-12-07 13:21:00,1.06,13798,United Kingdom,False
560201,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-07-15 13:09:00,1.25,17061,United Kingdom,False
537888,22818,CARD CHRISTMAS VILLAGE,12,2010-12-09 10:04:00,0.42,15358,United Kingdom,False
